,stock_number,sharpe_ratio,total_return
1207,6101,1.776771667212229,0.7126034569264497
1208,6103,-0.02322208542628469,-0.15890205659496673
1209,6104,2.3896768258297487,0.7535380964896276
1210,6108,-0.43901077269640243,-0.07558138674141673
1211,6109,6.786717618518188,8.77605062329807
1212,6111,2.0097589903389474,0.8707531715872086
1213,6112,1.1730817462462424,0.15917674646067553
1214,6113,4.27585697242564,3.8371233150618416
1215,6114,1.0120979436875106,0.32412928031821364
1216,6115,2.494549699386434,0.17986887814389432
1217,6116,2.6962122882027746,0.7369319211052044
1218,6117,3.103755150417382,1.3557810575552929
1219,6118,1.6505594292702817,0.6549029643072007
1220,6120,3.117128172750693,0.7932275280292646
1221,6121,1.7101685849480095,0.4249576578955265
1222,6122,1.9074752751362853,0.588389272398515
1223,6123,1.1413085224632713,0.16561735414969603
1224,6124,3.5116264365085588,2.018075010134555
1225,6125,3.5938542262409103,1.5330262516625859
1226,6126,4.478344866592243,1.3747571007154535
1227,6127,3.2292878482085614,1.640078269963563
1228,6128,0.5675213107975,0.06910646877553817
1229,6129,0.9028794137263666,0.21684823376082277
1230,6130,2.4696199863626753,1.3709307162172215
1231,6133,0.6755229900440772,0.15624394675914174
1232,6134,1.9540226529500369,0.8603745696134294
1233,6136,3.4167916982509494,0.40786346435267007
1234,6138,1.5602597223844592,0.5211691636122973
1235,6139,2.8406041888544014,0.7670344470680647
1236,6140,2.8057927231220177,1.2510068034475608
1237,6141,1.7163596339146834,0.3811868645390322
1238,6142,2.9631530195434443,1.078349179634728
1239,6143,3.5904788476967235,1.9151520006056262
1240,6144,0.33084781269128655,0.0032154340836012805
1241,6146,1.7694900801428564,0.49684039268603525
1242,6147,3.5233323513641053,0.7702167113989157
1243,6148,1.6012873584191742,0.34592433058418665
1244,6150,2.8765785287029955,2.238440466006893
1245,6151,2.1961181476356866,0.44276324151361623
1246,6152,0.9076654444548538,0.20299966591629712
1247,6153,3.0730111371714752,1.1377971504182418
1248,6154,1.4061242349390228,0.1690497910829613
1249,6155,1.9767818008379452,0.44028654649109683
1250,6156,5.3528539568782065,3.599061124697199
1251,6158,3.677075055569703,1.6778384953315282
1252,6160,4.055059968824584,3.3822267799130388
1253,6161,2.1791018679371823,0.5267947135848877
1254,6163,2.218784327817113,0.5069125208238995
1255,6164,3.024453838983188,1.164016623182985
1256,6165,2.618184849500199,0.9144334866017343
1257,6166,1.5482767092608356,0.30056374606963204
1258,6167,2.4527276663747073,1.0662901712142505
1259,6168,2.2054426028665253,0.6038585232851795
1260,6169,1.9762715277964957,0.7557761650446401
1261,6170,0.8717593702419347,0.17708333333333356
1262,6171,0.015950635726291,-0.006915478349651494
1263,6173,3.0005074924748083,0.8396408453561852
1264,6174,0.8858514977501011,0.21158699836603348
1265,6175,1.3679097475851056,0.3541571096517444
1266,6176,3.5529295793564746,0.610552422166752
1267,6177,4.103645248245543,0.5568340934059859
1268,6179,1.8432066176830966,0.29679051319838495
1269,6180,3.7035332616268795,0.9664434559575926
1270,6182,2.5246014184590724,1.0751814976643153
1271,6183,0.018988367480629487,-0.023558765711913735
1272,6184,2.2490963257900147,0.24162830387494366
1273,6185,1.5814687833936882,0.2737008509627252
1274,6186,1.8485104313858105,0.3369059196461478
1275,6187,3.953444058831049,2.411849298218277
1276,6188,4.332343539578531,1.0617007843766901
1277,6189,2.478639154723807,0.2175901276642051
1278,6190,0.7385850768323621,0.17005368520843858
1279,6191,1.2724520042417564,0.24487004103967167
1280,6192,1.7327911102654212,0.19373219992802915
1281,6194,0.25918796392070337,0.023874308048576296
1282,6195,0.2584527232288015,0.020280229861071176
1283,6196,2.3215704175920404,0.9447017434328027
1284,6197,4.503726845795743,1.6050284590971995
1285,6198,1.6209932268499996,0.5469329407827671
1286,6199,3.3535322112358106,2.4495127181199052
1287,6201,3.333604494408351,0.416874392956359
1288,6202,3.2105584932097533,1.0713887414339351
1289,6203,1.8451928967069564,0.45959187195649376
1290,6204,1.2808334827408145,0.274534984583607
1291,6205,1.1075438488899056,0.3503071270751201
1292,6206,2.7372789198337926,0.7601906206117244
1293,6207,1.957735959180973,0.5075356973423507
1294,6208,2.5935032069331125,0.6276595105641891
1295,6209,2.262133315926397,0.6905638044324024
1296,6210,2.1557367635208737,0.27436571245096986
1297,6212,0.3691749752359588,0.045654759773425584
1298,6213,0.2860148889358586,0.02185806730396365
1299,6214,0.8291735672216616,0.09511299018938388
1300,6215,3.687094979301161,1.0268440209181426
1301,6216,2.470501936255632,0.9048499809876014
1302,6217,2.3860350605008005,1.1621728117540147
1303,6218,3.131959595289795,0.6967407558937913
1304,6219,2.627906931893976,0.6404683044024572
1305,6220,3.5325354023704505,1.5008014098079883
1306,6221,2.632446579683763,0.8675755598820742
1307,6222,3.0661868109931993,1.2752598535102786
1308,6223,3.527989836290004,1.6063215760912732
1309,6224,3.672024950424002,1.3589241989744707
1310,6225,0.48176921271453194,-0.02761831175515084
1311,6226,4.921668002976225,3.012038399487838
1312,6227,2.121753962074374,0.5828224108994263
1313,6228,4.229196773712768,5.837081644217923
1314,6229,1.5329112700723875,0.36760925449871457
1315,6230,3.1910677994133896,1.4334054429593137
1316,6231,4.744590509851963,4.163474217526504
